user_id,asin,svd_rating,sentiment_score,bert_similarity,user_ave_rating,product_ave_rating,target_overall,user_idx,item_idx,ncf_score,like,xgb_pred_score
A1KV65E2TMMG6F,B0161MA3PM,4.963571119457226,0.6568812834224599,0.29737857,4.333333333333333,4.601604278074866,5.0,28,125821,4.3823867,1,0.9954461
A1KV65E2TMMG6F,B0155KDJWA,4.665289353559469,0.6549483516483516,0.30159727,4.333333333333333,4.5989010989010985,5.0,28,124156,4.4478,1,0.9965323
A1KV65E2TMMG6F,0511189877,4.627905889283632,0.3974333333333333,0.3234299,4.333333333333333,4.472222222222222,5.0,28,3,3.9378538,1,0.9171103
A1KV65E2TMMG6F,B00UJ3IULO,4.483878997773229,0.5297612244897959,0.3373003,4.333333333333333,4.3024118738404455,5.0,28,110961,4.2167478,1,0.8926183
A1KV65E2TMMG6F,B000055YX6,4.123770808635032,0.13477,0.30826303,4.333333333333333,3.6,5.0,28,1023,4.1724014,1,0.9851018
A2R9IT1MU2LOJW,B00LIAHKMW,4.088875053535266,0.4389745098039215,0.30467623,2.875,4.8431372549019605,5.0,29,95476,4.5257244,1,0.980435
A2R9IT1MU2LOJW,B00GYFLO14,3.522778469715747,0.5624245454545455,0.3904177,2.875,4.144144144144144,5.0,29,82870,4.9205165,1,0.05241984
A2R9IT1MU2LOJW,B00IJ3ZEWE,3.471321388961617,0.6198914163090128,0.29509974,2.875,4.742489270386266,2.0,29,87145,4.4412155,0,0.063586146
A2R9IT1MU2LOJW,B00F4B2LZM,3.422182733290708,0.6182941176470588,0.3180672,2.875,4.286764705882353,4.0,29,77945,4.7904897,1,0.04199055
A2R9IT1MU2LOJW,B0073AADTI,3.3416096684764525,0.3411209302325582,0.285418,2.875,4.503875968992248,2.0,29,52618,4.647577,0,0.014087641
A2Z1YRCYRMEVGS,B006YLYYZ6,4.350169724554536,0.5648765906362545,0.24553895,3.6666666666666665,4.346107784431138,4.0,30,52020,4.6332455,1,0.9710428
A2Z1YRCYRMEVGS,0511189877,4.2784925655331705,0.3974333333333333,0.30504468,3.6666666666666665,4.472222222222222,5.0,30,3,4.5496154,1,0.9704686
A2Z1YRCYRMEVGS,B00I2ZBD1U,4.24389350199587,0.4341367256637168,0.39745566,3.6666666666666665,3.7190265486725664,5.0,30,85980,4.9394984,1,0.7443222
A2Z1YRCYRMEVGS,B00TF9MCXU,4.196703409095835,0.5544958333333333,0.29686448,3.6666666666666665,4.166666666666667,3.0,30,109675,4.84938,0,0.9960722
A2Z1YRCYRMEVGS,B0111J096I,4.080331513094319,0.5924376146788991,0.25223085,3.6666666666666665,4.284403669724771,4.0,30,119153,4.6881204,1,0.96084434
A2ABSBR5AZ6F0C,B00RGLPNKI,4.813577643901507,0.6058522613065327,0.28350088,4.8,4.4623115577889445,5.0,31,106887,4.679155,1,0.9997981
A2ABSBR5AZ6F0C,B00MMOT98G,4.78913851842244,0.5097792,0.31901962,4.8,4.184,5.0,31,97950,4.7890596,1,0.9992694
A2ABSBR5AZ6F0C,B00DX5D49S,4.749746401322764,0.4218398775688675,0.36030746,4.8,4.543506777437691,5.0,31,74424,4.4163427,1,0.9986105
A2ABSBR5AZ6F0C,B00B588HY2,4.729002420157892,0.4538099581908019,0.35352138,4.8,4.673252279635259,5.0,31,65527,4.503469,1,0.9964347
A2ABSBR5AZ6F0C,B002ABN41E,4.714629678564636,0.41580625,0.29819405,4.8,4.3125,5.0,31,28965,3.5637136,1,0.9991837
A200P59YQ70WR2,B00L3KO5WK,5.0,0.4560872702046479,0.2965802,4.888888888888889,4.694974003466204,5.0,32,94514,4.5477,1,0.99896395
A200P59YQ70WR2,B00CDVX330,4.947163027177949,0.4572525252525252,0.27209687,4.888888888888889,4.898989898989899,5.0,32,69579,3.6573272,1,0.998882
A200P59YQ70WR2,B00DBVHAJY,4.792224015635971,0.4374625,0.3029716,4.888888888888889,4.618055555555555,5.0,32,72655,4.176075,1,0.99881446
A200P59YQ70WR2,B006M5TH1A,4.70466607471902,0.5533826325411335,0.275094,4.888888888888889,4.359489051094891,5.0,32,51029,3.5693736,1,0.9994998
A200P59YQ70WR2,B00N1OXXLU,4.68662803498915,0.5544252525252525,0.2584003,4.888888888888889,4.41919191919192,5.0,32,98870,4.0924864,1,0.99978155
A18QXOKJ91HUV0,B0012YLTR6,4.833634705677957,0.5046501688555347,0.49194536,4.5,4.652418447694038,5.0,33,19281,4.543228,1,0.99065536
A18QXOKJ91HUV0,0511189877,4.499864205830631,0.3974333333333333,0.33508638,4.5,4.472222222222222,5.0,33,3,3.98283,1,0.83543485
A18QXOKJ91HUV0,B00IKMHS28,4.456128988074541,0.2864071428571428,0.3512609,4.5,4.119047619047619,5.0,33,87295,4.62254,1,0.72357637
A18QXOKJ91HUV0,B00MJU2DVI,4.28087309564612,0.0676799999999999,0.30362424,4.5,4.0,4.0,33,97833,3.2735825,1,0.95748127
A2CEL38U6QQW7P,B001T9CTRS,4.565523963726078,0.446631223628692,0.3939664,4.333333333333333,4.434599156118144,5.0,34,26835,4.923501,1,0.9994485
A2CEL38U6QQW7P,B00F54K4PC,4.459432098677946,0.4786761904761905,0.24385156,4.333333333333333,4.380952380952381,5.0,34,78015,4.355277,1,0.9989712
A2CEL38U6QQW7P,B0001NA3S0,4.41926267314045,0.4614705882352941,0.39378825,4.333333333333333,4.117647058823529,5.0,34,5042,4.6654096,1,0.99502665
A2CEL38U6QQW7P,0511189877,4.105807877843662,0.3974333333333333,0.2937903,4.333333333333333,4.472222222222222,5.0,34,3,4.70799,1,0.8932188
